timestamp,open,high,low,close,volume_btc,volume_usd
2024-01-01 00:35:00,39943.58629636005,39951.33910889298,39937.388267773145,39941.37,2.757397533466931,93549.07287961764
2024-01-01 00:36:00,39939.868851205705,39951.148552706894,39941.951366145135,39943.46,3.2880326855702413,46886.299597340156
2024-01-01 00:37:00,39927.63027271262,39927.68573705816,39919.2465247381,39923.86,3.0030621182163353,28294.65594664288
2024-01-01 00:38:00,39907.389730639785,39916.152485516184,39901.069874856745,39910.58,4.400353697472671,30719.98155387831
2024-01-01 00:39:00,39915.522590256485,39916.21550938167,39904.53475370884,39912.55,4.34533834302196,8179.840308661095
2024-01-01 00:40:00,39919.49980359628,39921.89018645305,39917.87250744927,39919.93,0.3808072033894506,112368.8463092696
2024-01-01 00:41:00,39919.92272293558,39924.125023275024,39917.72699498355,39921.64,1.8686254491960659,29696.771957304878
2024-01-01 00:42:00,39917.07239262674,39922.71010534274,39911.21207904779,39920.49,3.3870661694389885,173676.87482445445
2024-01-01 00:43:00,39914.15614256147,39922.968153301634,39916.243009412734,39917.48,4.766978811913402,196647.91483493036
2024-01-01 00:44:00,39904.30890554701,39911.75160634532,39900.15049758135,39902.69,4.0429555026199555,101190.27044909076
2024-01-01 00:45:00,39895.994303879466,39904.61726626088,39892.86777354128,39895.49,0.9652876216157147,92136.09340622602
2024-01-01 00:46:00,39887.11085421651,39891.437637775256,39885.18067124338,39890.89,1.4681233049617675,72222.20517980588
2024-01-01 00:47:00,39897.586978604384,39902.25899400952,39897.352666802886,39901.46,3.841609931756319,129053.28131983322
2024-01-01 00:48:00,39900.613105747725,39907.34119057172,39904.09129326003,39904.89,2.410226751636111,123173.31003488455
2024-01-01 00:49:00,39889.69767347374,39889.81059452469,39880.96818545423,39887.26,2.781781965908555,71302.8957017418
2024-01-01 00:50:00,39892.618820852294,39891.44889175239,39889.5092213548,39890.5,3.084001118860965,71260.66374035462
2024-01-01 00:51:00,39882.23430990855,39890.534633411735,39880.58585068021,39886.65,0.6061284368561232,130381.55133005352
2024-01-01 00:52:00,39880.482700755965,39885.75725392691,39874.80991619774,39879.88,4.294213963822945,112691.05171715382
2024-01-01 00:53:00,39881.84676155243,39891.781622006,39881.06331339275,39886.0,4.329358752945963,144836.86383672018
2024-01-01 00:54:00,39900.347457706084,39901.74429681258,39895.63503754701,39896.31,2.394373276229,188512.90050281546
2024-01-01 00:55:00,39909.6911741918,39909.00671924888,39899.227795531166,39905.62,3.1715415706532495,156799.9459559348
2024-01-01 00:56:00,39899.21232989813,39904.29455685317,39892.91679741411,39897.23,3.333530188124902,63651.75877460672
2024-01-01 00:57:00,39898.401889214394,39902.40483940981,39890.02893877714,39894.14,1.0296406651764323,152787.99703473275
2024-01-01 00:58:00,39900.56453030413,39900.91274266477,39891.48548603581,39897.45,0.651665659484769,92204.80735319365
2024-01-01 00:59:00,39910.49538575927,39908.065353592996,39901.14751940053,39907.21,0.2012974373783764,156420.65257478785
2024-01-01 01:00:00,39903.1170785057,39905.38330251092,39902.269667042376,39902.42,4.573120951210246,177767.96902789315
2024-01-01 01:01:00,39898.62059198216,39901.933686545744,39899.30774098796,39900.56,1.7939951158289877,52988.11242946084
2024-01-01 01:02:00,39886.67799115116,39894.17358727227,39887.13481779155,39889.5,0.5205715815539149,50774.422259871484
2024-01-01 01:03:00,39875.802000220385,39879.08935151316,39870.75022666654,39877.53,2.3824198946400608,88794.48202173249
2024-01-01 01:04:00,39886.944954300896,39890.28844757658,39879.89258872971,39885.66,0.4705630553962583,14100.639235011286
2024-01-01 01:05:00,39895.946565358325,39901.43002892325,39891.64370867615,39899.22,0.5177286887540792,138394.4440982737
2024-01-01 01:06:00,39896.086402366374,39905.88731105463,39891.093921944564,39898.5,2.4955381939521732,150941.41159637875
2024-01-01 01:07:00,39908.220608627955,39908.815682408356,39900.00817130794,39908.54,2.5932996326115125,71704.28103917063
2024-01-01 01:08:00,39909.48050098525,39917.69746303832,39908.381851387276,39912.15,2.942701118106762,95195.90960695827
2024-01-01 01:09:00,39906.58643669716,39907.3948827492,39902.24936133817,39905.7,3.3159262520421486,119709.89107654481
2024-01-01 01:10:00,39913.551760284565,39909.3299186447,39901.009845969464,39909.32,3.3745101138776845,18425.17781903809
2024-01-01 01:11:00,39927.18089365703,39933.392000880645,39922.32398466133,39924.7,2.221683769002436,143414.31663763
2024-01-01 01:12:00,39926.004266141485,39931.055277878135,39919.72827626326,39924.34,3.253311986833144,107233.52746681281
2024-01-01 01:13:00,39940.80721475984,39940.96942822051,39938.03674347978,39939.98,1.593224805451128,126355.40731565359
2024-01-01 01:14:00,39913.66947909257,39920.430723676836,39904.65159257861,39913.79,2.2624101366601765,145870.7938467731
2024-01-01 01:15:00,39918.87563859635,39928.12647332738,39917.93196986904,39922.01,2.027302537808174,136409.51319153848
2024-01-01 01:16:00,39926.827104554264,39927.61356687043,39920.755131017686,39922.88,1.7126390059713188,22683.03138238385
2024-01-01 01:17:00,39917.37536002013,39924.08258098426,39912.96986609431,39919.89,1.2689970454937345,157388.04691869573
2024-01-01 01:18:00,39916.71308877578,39929.67069762916,39918.3535532179,39920.8,0.48444910265027863,123569.13003941231
2024-01-01 01:19:00,39903.43015179229,39903.38148019897,39891.494963968296,39900.93,2.5789613411499093,144116.64503338188
2024-01-01 01:20:00,39895.486155343315,39902.71310057014,39895.05382985191,39898.73,2.7327121124088847,55254.338102369315
2024-01-01 01:21:00,39901.01895999542,39905.59115412895,39895.65359287898,39902.3,1.7471597161000783,47399.73496011448
2024-01-01 01:22:00,39912.36284928291,39924.792010290366,39913.62755068843,39917.08,4.881634928873685,165914.08646071408
2024-01-01 01:23:00,39908.270679425405,39921.06465306233,39903.82754417007,39911.9,2.829109930501646,80516.28024096061
2024-01-01 01:24:00,39900.5420363076,39912.3078169874,39894.84077258977,39903.81,4.456151542684665,116767.95759139533
2024-01-01 01:25:00,39894.34410127751,39906.777039303,39890.92081640586,39898.8,2.8934180166559376,112112.71258377848
2024-01-01 01:26:00,39909.51656956623,39917.817899455695,39899.465009812724,39907.95,1.0305876795611397,118692.6972007917
2024-01-01 01:27:00,39914.61007795803,39918.2114455041,39910.22119172062,39911.24,4.875650444049407,17623.259783432855
2024-01-01 01:28:00,39904.67315406366,39913.45053791214,39896.69935322967,39905.94,4.438141551200334,63284.83454085078
2024-01-01 01:29:00,39914.81576476718,39920.89802539705,39904.82699271125,39911.07,2.409241024344598,17030.185739337856
2024-01-01 01:30:00,39909.1734657456,39912.10990785399,39903.34782467834,39912.04,1.2909836698558408,98111.55115265622
2024-01-01 01:31:00,39919.98390423562,39928.070483764364,39914.88563235815,39921.73,1.1910811196977698,180811.34135976984
2024-01-01 01:32:00,39911.21736993031,39922.099715319535,39912.69152331456,39914.71,4.049500093114656,80278.5319295987
2024-01-01 01:33:00,39912.63559195419,39920.608270537574,39905.33444898354,39911.43,0.4386811961111712,157360.15177040556
2024-01-01 01:34:00,39906.7086959087,39916.34844304185,39906.60053760277,39907.51,3.2264958689263894,60300.28635126591
2024-01-01 01:35:00,39894.01283346842,39901.29960681233,39885.92276969781,39892.88,3.2366611253549933,171828.0913192139
2024-01-01 01:36:00,39898.45674905394,39905.29791271941,39891.74998858919,39895.84,0.9940272838564633,86222.60933939498
2024-01-01 01:37:00,39898.90703016033,39903.823791879135,39896.93266826899,39898.45,3.5540706053298488,73622.61346757584
2024-01-01 01:38:00,39899.77630354902,39898.56920095585,39888.70770184132,39898.5,3.556490817057857,140706.00248940798
2024-01-01 01:39:00,39900.50250314394,39896.26054398697,39887.1391557579,39896.15,1.8151512504627803,104500.42732213337
2024-01-01 01:40:00,39879.99064309609,39887.44639055618,39873.06456286597,39882.0,2.4685419723132593,70114.72876809572
2024-01-01 01:41:00,39876.38163938634,39882.14272238864,39869.90179693648,39877.79,4.180541400630069,15386.076977585415
2024-01-01 01:42:00,39876.5470336171,39878.88245053366,39867.45018874857,39874.37,2.663451039989502,36661.30746805357
2024-01-01 01:43:00,39867.453055170554,39870.3440473721,39859.78920519708,39866.34,3.1289697948263826,155375.44855681094
2024-01-01 01:44:00,39861.5153290454,39873.90725809091,39863.66906162297,39864.73,2.122571287382762,184463.41468215338
2024-01-01 01:45:00,39867.5314731001,39872.36170351169,39859.76433764681,39868.77,0.8330355369080201,37092.303815964275
2024-01-01 01:46:00,39887.308380131246,39896.192269417625,39878.81871603695,39887.63,4.990526495007045,115610.47941560832
2024-01-01 01:47:00,39888.573898379684,39898.40864793791,39881.901473734746,39889.38,2.704528949384777,10698.044012093687
2024-01-01 01:48:00,39888.73274808322,39896.94501769999,39882.67685040925,39891.95,1.7485876609605033,61005.31762095662
2024-01-01 01:49:00,39895.454300917845,39895.67938037365,39885.67916548602,39891.21,3.5975578973663564,91962.4399680085
2024-01-01 01:50:00,39874.64318761694,39879.63020604215,39867.543576652824,39872.02,3.142026656641361,148232.06199056667
2024-01-01 01:51:00,39871.57355832108,39878.8397150764,39862.08052597834,39871.76,1.2412505734668444,12645.139280084424
2024-01-01 01:52:00,39874.16061028307,39875.645351165964,39867.718688122026,39872.36,4.3969349470480115,157121.20759655195
2024-01-01 01:53:00,39900.962826721356,39898.015481259245,39890.576755589325,39896.99,0.4474243909140605,43718.96180384253
2024-01-01 01:54:00,39891.431741423614,39897.71852400182,39891.33937853142,39895.07,3.0679214339959264,152868.22712480449
2024-01-01 01:55:00,39895.583730507075,39899.39028505812,39891.71673773981,39898.08,2.4416536082438363,126592.27911005203
2024-01-01 01:56:00,39898.167012472564,39900.68732275777,39890.53901004374,39897.74,1.659172227548078,70556.86403716325
2024-01-01 01:57:00,39889.04010371352,39888.66821565581,39879.803444747115,39886.05,4.149262628475186,145855.2902350701
2024-01-01 01:58:00,39892.84254895442,39903.85711423887,39892.33437058784,39897.48,3.3157576640173896,50319.226427528825
2024-01-01 01:59:00,39909.84018150196,39914.54496028455,39901.998892023745,39905.0,3.82154753470012,47066.679967112315
2024-01-01 02:00:00,39912.45906602883,39919.76743732331,39906.471543238644,39912.91,2.1318278389581544,16101.972602205107
2024-01-01 02:01:00,39902.402311406215,39913.07649408064,39894.72571104739,39903.81,4.717751823401901,81043.12606952377
2024-01-01 02:02:00,39915.767244378396,39925.68132258608,39917.7708740883,39917.84,1.7891447713231003,23150.49969612573
2024-01-01 02:03:00,39900.56356707651,39911.09877622071,39902.4807097257,39903.82,2.702120129832664,86222.17745049053
2024-01-01 02:04:00,39912.605739089304,39913.830619402135,39908.492268415,39909.69,4.674885547876639,5921.500911103903
2024-01-01 02:05:00,39936.15414164746,39934.84794502863,39922.36794697107,39931.6,0.5076258936394846,34396.336042924435
2024-01-01 02:06:00,39920.826447548454,39930.15277372473,39915.06252311038,39921.69,0.6331711421180928,186744.90037567113
2024-01-01 02:07:00,39920.554206947534,39925.08393232929,39906.512118935294,39916.03,4.971520054984991,159930.11596940074
2024-01-01 02:08:00,39920.257976154346,39921.538824936506,39911.19186726787,39917.02,4.859816669082734,50288.06378416681
2024-01-01 02:09:00,39911.80051127476,39912.080630981865,39907.3726710284,39911.99,3.881337868601968,144785.23338598435
2024-01-01 02:10:00,39898.22026179126,39904.40531058907,39888.55657088186,39896.48,2.472522552748708,135022.43105078558
2024-01-01 02:11:00,39896.519841791705,39900.02068840472,39895.56057732525,39897.17,2.579698158318572,38677.420352585825
2024-01-01 02:12:00,39887.137234082125,39886.64887865017,39882.73661883683,39886.55,1.3603430803334347,76727.47129410686
2024-01-01 02:13:00,39886.86046337018,39899.32988558976,39886.617257594655,39891.28,2.220382077063092,183086.32554208083
2024-01-01 02:14:00,39884.052634753,39887.26414188817,39879.105416054874,39882.09,2.2136119515450288,148788.70510830748
2024-01-01 02:15:00,39893.118246444836,39904.44210746338,39893.877143875914,39897.59,0.2768410927410196,153028.4424760725
2024-01-01 02:16:00,39892.9208494692,39898.896898211446,39888.96894813076,39889.75,2.3204752193649805,114521.66261198728
2024-01-01 02:17:00,39889.779469294604,39891.94173830138,39884.5501641055,39886.53,2.450992601735589,134445.8005520808
2024-01-01 02:18:00,39892.04077287556,39899.70194072579,39891.31503279669,39894.67,3.362337553726328,103712.74134858788
2024-01-01 02:19:00,39880.59662781036,39885.266621213486,39874.40109566767,39882.36,2.6306192755996203,149215.18545390177
2024-01-01 02:20:00,39884.44310378558,39887.681938344394,39882.80502645157,39884.63,4.322246368638493,147614.61850265236
2024-01-01 02:21:00,39898.67662906933,39905.67542066029,39894.24359626016,39897.71,1.9010529436849362,10092.304764160399
2024-01-01 02:22:00,39879.50353661742,39886.12029245586,39880.98079711803,39881.63,2.1076161969074514,127827.78095739367
2024-01-01 02:23:00,39884.40486404632,39885.11526208608,39877.908956551735,39883.48,2.9002643169147655,127443.4780899394
2024-01-01 02:24:00,39884.05787073229,39887.025287640005,39879.967491118594,39886.08,1.0933413501052696,17194.713257527794
2024-01-01 02:25:00,39889.44490721071,39898.619201168614,39885.23483536538,39893.89,2.0281406193528753,84434.72797403402
2024-01-01 02:26:00,39876.555275498315,39886.17955023618,39873.33884001498,39881.53,3.462220611591306,180162.66822801664
2024-01-01 02:27:00,39864.331510579184,39874.854582782056,39865.46622045316,39868.32,2.1178628224465403,190874.00964184958
2024-01-01 02:28:00,39876.46250700164,39878.25067477745,39872.1704631081,39873.54,4.542420899048793,157313.34575179082
2024-01-01 02:29:00,39881.12431312384,39877.94475704135,39874.949168177896,39876.51,3.1149725526081706,33688.3530382866
2024-01-01 02:30:00,39878.27966199281,39884.08802884799,39869.320360569596,39879.01,0.8534619746146846,77445.11153045871
2024-01-01 02:31:00,39882.6068395345,39891.547894038864,39875.74774185993,39882.48,2.4884772708478713,39780.456446549506
2024-01-01 02:32:00,39872.14848169073,39877.274414116204,39875.254292121965,39875.68,3.8474158534192537,131818.68268748058
2024-01-01 02:33:00,39878.5103135268,39884.897546409775,39876.63220744955,39878.0,3.2523913100020274,155536.31245728428
2024-01-01 02:34:00,39877.37654902007,39886.868592649655,39876.07199934899,39880.93,4.437791510993387,177218.08085042197
2024-01-01 02:35:00,39874.90214331199,39881.275857267115,39871.71171195707,39873.79,3.7749161929608217,172687.1011918006
2024-01-01 02:36:00,39896.78258667581,39893.956002734274,39884.413410149995,39892.45,0.4019074857884446,23445.14582153853
2024-01-01 02:37:00,39894.13698539303,39906.59605336906,39891.447828824304,39897.18,0.6513119812669615,28632.1053678924
2024-01-01 02:38:00,39887.915637180566,39891.47966427767,39879.143677922104,39885.27,3.283768623978382,182295.67533664548
2024-01-01 02:39:00,39887.07502422818,39900.31071137691,39887.2117445195,39891.84,1.2681989967084994,169381.74865591482
2024-01-01 02:40:00,39880.844972413215,39884.5560676368,39879.529372245735,39882.09,2.9803910229322637,94234.12034969022
2024-01-01 02:41:00,39886.0674850783,39897.35412889398,39884.06596386797,39889.96,3.9818662012604857,88290.20998832202
2024-01-01 02:42:00,39900.07475441596,39909.360307043346,39894.380299538396,39901.55,2.926964780254555,112348.73627709154
2024-01-01 02:43:00,39890.075369196384,39897.314352723864,39889.6305192237,39893.34,2.1358939930308183,120940.62657679811
2024-01-01 02:44:00,39901.70304990123,39906.80953452884,39897.92056369382,39902.97,3.266724524452323,53826.44584512373
2024-01-01 02:45:00,39906.27522806107,39913.677962650254,39898.70316029528,39907.1,0.8037352769456954,83133.38564154148
2024-01-01 02:46:00,39913.32591122781,39916.254076817604,39913.83318238177,39915.32,3.643719177966081,125459.82097122789
2024-01-01 02:47:00,39935.85621949473,39941.646241502174,39928.83775580726,39934.29,3.515423057188909,44428.407669545995
2024-01-01 02:48:00,39936.028520512584,39932.26886759839,39928.355873381704,39931.84,2.620576488266217,199771.31457610938
2024-01-01 02:49:00,39923.30595374106,39926.205903011214,39917.27205241783,39924.3,1.4661861255645445,59456.13264923931
2024-01-01 02:50:00,39912.32343156475,39922.041437572414,39915.21189756838,39915.4,4.008062554485774,112273.39449231196
2024-01-01 02:51:00,39904.95722758196,39908.233236670916,39900.545267001966,39907.25,2.6016964858172846,112615.28037156157
2024-01-01 02:52:00,39910.01000823497,39916.18842091477,39905.44102265984,39906.47,0.38996683871139703,92491.10476426435
2024-01-01 02:53:00,39910.6063972327,39918.57396209462,39909.24232247006,39909.89,4.601201504019234,51342.51750872028
2024-01-01 02:54:00,39912.20011032307,39918.91302332407,39905.403766990414,39912.65,3.861810538785771,114809.2021777618
2024-01-01 02:55:00,39917.42636721509,39929.12057455669,39914.52657847096,39920.93,2.9655452236451403,21838.82540862169
2024-01-01 02:56:00,39920.557273083235,39929.935800485895,39912.11064069107,39921.06,2.240445034686216,79837.5182137646
2024-01-01 02:57:00,39933.37492003357,39938.18475649571,39930.39345044199,39935.59,4.803508520404285,47953.43022313675
2024-01-01 02:58:00,39937.37163127853,39941.43411587949,39927.63975574473,39932.94,3.897600813900467,28338.843697913486
2024-01-01 02:59:00,39963.99070109416,39962.09793783638,39953.079821644234,39960.15,2.721466029705499,185394.65445270686
2024-01-01 03:00:00,39962.23902541828,39970.53342264149,39963.16602423647,39966.4,3.300454086401042,141188.81132888157
2024-01-01 03:01:00,39957.99653489261,39963.41259631249,39957.46087544578,39957.83,1.475676968476016,37090.46093886212
2024-01-01 03:02:00,39944.37058345515,39954.25890963074,39944.819541742814,39947.12,1.0590081194695358,190081.5886775052
2024-01-01 03:03:00,39951.05777089524,39952.251413177226,39949.569865881036,39951.95,1.4392657817899852,46334.45319696049
2024-01-01 03:04:00,39953.478479982514,39952.61509412778,39946.35341149722,39949.71,1.5363668864853615,50180.19970425876
2024-01-01 03:05:00,39957.12514519889,39962.935190982105,39947.415372669595,39956.85,3.724718408129683,30120.993606832053
2024-01-01 03:06:00,39959.92215293371,39965.15368679149,39953.53157201337,39961.58,0.7862990995242395,146659.21454457066
2024-01-01 03:07:00,39957.93888354105,39968.610250556296,39951.50043754795,39960.86,3.9101772884166266,115891.58479643961
2024-01-01 03:08:00,39955.39324859407,39958.906521611505,39942.40390409887,39952.39,2.6646370354699407,15417.221953314653
2024-01-01 03:09:00,39938.48518015364,39939.584014537235,39932.90220995913,39937.24,1.984408211446329,8958.790085332737
2024-01-01 03:10:00,39932.45065460426,39934.22928979592,39930.49926683319,39932.77,1.5719409370090747,108401.25960404321
2024-01-01 03:11:00,39938.51484353863,39947.630469935866,39935.73995838744,39941.34,2.6146829622791006,131700.11361684662
2024-01-01 03:12:00,39941.82246374158,39947.98467327705,39934.66865586052,39943.48,1.6558404668872426,165283.22883710987
2024-01-01 03:13:00,39935.61843426738,39932.70957041101,39926.36268138985,39931.02,2.2043147629020368,97741.49313448572
2024-01-01 03:14:00,39932.95089937606,39936.01374205318,39927.69600697428,39932.75,3.7211749194435138,136599.9738367752
2024-01-01 03:15:00,39935.61699281244,39939.64046748319,39935.265608940725,39936.61,3.1673926811304383,147796.50954758943
2024-01-01 03:16:00,39927.98422042348,39928.85131972339,39923.56544507432,39927.77,3.765113644718598,124158.32782370877
2024-01-01 03:17:00,39932.099885059,39934.77909019265,39925.44005190191,39929.31,3.5935710792512987,73034.38546401556
2024-01-01 03:18:00,39928.291089365026,39937.52648633913,39926.37311497134,39929.89,4.093855217282317,29851.514673418045
2024-01-01 03:19:00,39915.247061209324,39924.214668888526,39909.587013300756,39918.46,1.0882808025628932,130917.55472778235
2024-01-01 03:20:00,39922.88936118339,39930.30291364937,39921.44698566788,39922.04,4.976102697419177,154664.48103523033
2024-01-01 03:21:00,39929.29204103481,39928.91568547215,39917.91852817102,39927.64,2.431275204370673,41206.1152561765
2024-01-01 03:22:00,39940.59718002959,39942.826118578225,39938.38753174727,39938.47,3.6193413965962664,100993.87693997033
2024-01-01 03:23:00,39952.829875907664,39955.10415103658,39939.55405986051,39949.01,3.4209757987064764,81860.09541824306
2024-01-01 03:24:00,39933.95174120689,39942.00001560942,39929.75952497161,39935.24,2.8741354146234395,44317.802802961996
2024-01-01 03:25:00,39921.61354896229,39932.817863064236,39918.835547556,39925.86,4.979499471168751,52081.37737292002
2024-01-01 03:26:00,39935.59348583631,39938.29965427098,39929.13867150305,39931.01,1.1648476632207443,50584.13307222451
2024-01-01 03:27:00,39935.50011927437,39942.66429812196,39929.60788460984,39936.15,2.166471449667238,86110.46708069953
2024-01-01 03:28:00,39942.53257509673,39942.24228088941,39932.48042331472,39941.3,0.7258797402046167,80530.5359930277
2024-01-01 03:29:00,39981.483053231284,39986.77305677602,39978.42519860166,39979.82,0.9909938127144924,112619.03151644739
2024-01-01 03:30:00,39985.99513708701,39992.77782656774,39984.259183877264,39985.53,3.5935239115261566,22269.295213076617
2024-01-01 03:31:00,39993.94257529736,40006.82479934333,39993.850220908505,39996.89,0.1237291259400722,117925.06583723534
2024-01-01 03:32:00,40008.98143050116,40013.36362436701,40004.81274107525,40006.43,4.460121191711288,8281.833304803227
2024-01-01 03:33:00,40015.97751974304,40019.80830395752,40011.83354151907,40012.94,3.202603968016393,54445.525154702904
2024-01-01 03:34:00,40010.319755860175,40014.93813290182,40003.006809640145,40009.79,2.2604347632100175,102419.05073997358
2024-01-01 03:35:00,40017.26561160584,40026.05922908585,40015.24173386087,40017.38,1.7236694255099356,138639.51546339283
2024-01-01 03:36:00,40005.78938183128,40019.61834761962,40002.979851005985,40009.65,0.7187428381395894,155168.06222846106
2024-01-01 03:37:00,40003.119516615,40015.070448701976,39998.66070772884,40007.28,4.615656673623989,10970.017988210597
2024-01-01 03:38:00,40000.82564845563,40008.55500377858,39995.90975208587,40002.43,3.590379392672777,109347.43004153081
2024-01-01 03:39:00,40001.35846155517,40004.03954826931,40002.056329300845,40003.25,1.7483256947376018,73469.57213443436
2024-01-01 03:40:00,40030.92656450963,40033.6573913173,40020.654224259524,40026.39,0.4475872792590403,140202.14837649924
2024-01-01 03:41:00,40010.55622742444,40014.80561568582,40003.783713157885,40007.72,1.6958458745509866,59620.83337388029
2024-01-01 03:42:00,40016.179242952596,40022.33568147809,40011.14629063278,40014.58,1.004708044564509,149769.8314069803
2024-01-01 03:43:00,39998.63648089018,39999.70555388399,39995.2746853137,39998.46,3.952739234832925,122038.4339359852
2024-01-01 03:44:00,39990.41367530727,40000.27732500126,39984.4456777618,39993.74,3.626033555306163,158775.7872086497
2024-01-01 03:45:00,40009.41456672184,40007.58723904951,39997.20492543322,40004.63,2.540987073882333,196941.21578198049
2024-01-01 03:46:00,40004.020406982396,40012.87271243402,40003.931512104195,40005.27,4.440621405145942,182082.85152417672
2024-01-01 03:47:00,39990.55925602447,39996.89373954031,39989.72994520267,39994.49,0.9853353718815117,120284.8781898586
2024-01-01 03:48:00,39987.277988957154,39994.1797867682,39984.15776924746,39987.34,2.3146313686241236,179177.386771963
2024-01-01 03:49:00,39997.87998011613,39997.08992946984,39984.36061687454,39994.14,3.5820394894241905,34005.60331954164
2024-01-01 03:50:00,39990.702910017775,39986.91994292817,39977.04971027047,39986.83,0.4322315136215279,12434.890756701923
2024-01-01 03:51:00,39984.10965916057,39995.33357911973,39985.80465525667,39989.0,1.9261190683840839,108494.11698110841
2024-01-01 03:52:00,39993.31295744751,39990.58269083159,39985.92886883854,39989.45,2.901157530692683,194976.47612321668
2024-01-01 03:53:00,39980.654842175,39989.53291472788,39976.94585792864,39982.94,1.8973373398114162,143108.34369861384
2024-01-01 03:54:00,39999.76972363968,40013.63609448357,39999.58692985672,40004.38,2.4529750474364795,63807.911102391714
2024-01-01 03:55:00,40014.18790270363,40020.40245934211,40008.57899127842,40010.71,3.079779911898652,135079.18515019355
2024-01-01 03:56:00,39994.09866755988,39992.819230873276,39983.85587833011,39990.46,1.9051140094799666,11821.911768521524
2024-01-01 03:57:00,39993.292310798424,40000.422532276505,39988.98871356125,39992.33,0.6194703440200943,96241.44564945504
